business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
I1wuxl4JF-B2W2y_ZFNKsA,Newtown Endodontics,660 Newtown Yardley Rd,Newtown,PA,18940,40.228967,-74.921101,5.0,9,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Dentists, Endodontists, Health & Medical","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-16:0'}"
-J3JwamIZpS1giOMQENTPQ,Geist Self Storage,11575 Fox Rd,Indianapolis,IN,46236,39.8996023,-85.9600707,4.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Self Storage","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}"
6eDBZK8AKsHg7oTmeE7M5Q,Cargo Trailer Sales,801 W 8th St,Lansdale,PA,19446,40.2549236,-75.2890559,2.5,5,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Trailer Dealers, Automotive, Trailer Repair","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
WUH4XuoSwzaFABouEr8lxA,Domino's Pizza,"5460 E Speedway Blvd, Ste B101",Tucson,AZ,85712,32.2358858555,-110.876505,2.5,22,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'NoiseLevel': ""'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1'}","Pizza, Chicken Wings, Sandwiches, Restaurants","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-1:0'}"
Xd0SlnbaVRJ8ahjaNxVvzQ,Spring Mill Bread Co.,128 E Lancaster Ave,Wayne,PA,19087,40.0437878,-75.386639,4.0,39,1,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""'free'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Bakeries, Sandwiches, Desserts, Food, Breakfast & Brunch, Restaurants","{'Tuesday': '5:0-18:0', 'Wednesday': '5:0-18:0', 'Thursday': '5:0-18:0', 'Friday': '5:0-18:0', 'Saturday': '5:0-18:0', 'Sunday': '7:0-17:0'}"
gNejDfOC9jm1cFftEy6OPg,Smoky Mountain Pizzeria Grill,415 East Parkcenter Blvd,Boise,ID,83706,43.5959412569,-116.1786678055,3.0,70,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Pizza, Italian, Burgers, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
buLvfcI9PDQPXI1bm7-y-w,Viva El Caribe Restaurant & Lounge,1929 E Grant Rd,Tucson,AZ,85719,32.2505461,-110.9428632,4.0,91,0,"{'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'no'"", 'HappyHour': 'True', 'CoatCheck': 'False', 'GoodForDancing': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Caribbean, Nightlife, Latin American, Restaurants, Bars, Lounges","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-18:0'}"
ytS0uFNA6YfB7zMebwKz6w,NAILS OF AMERICA,7421 US 31 S,Indianapolis,IN,46227,39.6600045,-86.1406719,4.0,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Waxing, Hair Removal, Nail Salons, Beauty & Spas, Nail Technicians",
PaD4NpTx_7j181cbuW_tgA,Circle K,6559 Route 162,Maryville,IL,62062,38.7385262,-89.9572887,2.0,6,1,"{'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Gas Stations, Food, Automotive, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
M9M37FllWUIslw2OE9eyKg,Caffe Italia,10277 Big Bend Rd,Riverview,FL,33578,27.7904682,-82.3395176,4.0,179,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Caters': 'True', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}""}","Restaurants, Italian","{'Monday': '17:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}"
aMbXvLc8SbN4zQWPdST_Zg,"Crustiez Pizza, Wings & Ice Cream","2222 W Southport Rd, Ste E",Indianapolis,IN,46217,39.6648258,-86.1984754149,4.5,8,0,{'RestaurantsDelivery': 'None'},"Chicken Wings, Ice Cream & Frozen Yogurt, Restaurants, Pizza, Food","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}"
i84SKbzlBHYdaBaeK4BVdA,Naptown Vapors,5020 S Kentucky Ave,Indianapolis,IN,46221,39.6913324,-86.2745651,3.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Vape Shops, Herbal Shops, Health & Medical, Tobacco Shops","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '13:0-19:0'}"
LA0hvHmCoByIODxVp0LXZA,Main Street Pizzeria & Grille,109 Greenwood Ave,Wyncote,PA,19095,40.092293,-75.139449,4.0,71,1,"{'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'very_loud'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Caters': 'True'}","American (Traditional), Event Planning & Services, Cheesesteaks, Restaurants, Pizza, Caterers, Vegan","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}"
aJaYoXDOSZlqeT9pnvCkHQ,Epic Beauty Boutique,2494 Guardian Road,Edmonton,AB,T5T 0W4,53.5090913,-113.6747619,3.5,7,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': 'None', 'GoodForKids': 'False'}","Beauty & Spas, Day Spas, Eyelash Service, Hair Salons, Hair Removal","{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-17:0'}"
49FBHMPWE8iJJbQygadagQ,Peninsular Plumbing,"6306 Benjamin Rd, Ste 608",Tampa,FL,33634,28.0056149,-82.5436742,4.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Water Heater Installation/Repair, Plumbing","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
qgbDJU52Ra4VYOBSn1zSug,The House on Bayou Road,2275 Bayou Rd,New Orleans,LA,70119,29.9746044,-90.0747593,5.0,5,0,,"Hotels & Travel, Bed & Breakfast",
8yaKt9rBM8wFGRCNQEml4A,Baja Fresh Mexican Grill,340 W Dekalb Pike,King of Prussia,PA,19406,40.092520044,-75.3719788575,3.5,33,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Mexican",
pjW0HYCRgrw2Y6CQK4YNGg,Summit Ridge Park,4560 Summit Ridge Dr,Reno,NV,89523,39.5180183,-119.8541053,3.5,13,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'BikeParking': 'True'}","Parks, Active Life, Playgrounds",
DA5Mecz4auAhTTlFWNh33Q,La Chaiteria,1002 W Congress St,Tucson,AZ,85745,32.2203982,-110.98881833,5.0,65,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Mexican, Tacos, Vegan, Vegetarian, Food Trucks, Food, Restaurants","{'Tuesday': '9:0-15:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '9:0-15:0'}"
JHhhnSp_4u_09ue_FU5A8Q,Lion's Choice,14919 Manchester Rd,Ballwin,MO,63011,38.5931838,-90.5437121,3.5,29,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BikeParking': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}","Food, Sandwiches, Restaurants, Fast Food, American (Traditional)","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
iSGxLgf35ZW06zW7SWRkqA,Plowsharing Crafts,6271 Delmar Blvd,Saint Louis,MO,63130,38.655886,-90.3023916,4.5,13,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Arts & Crafts, Shopping, Home Decor, Home & Garden, Musical Instruments & Teachers, Gift Shops, Flowers & Gifts, Jewelry","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
41TdzdlDF4v-5cu-MIEXuw,Bark Busters in Home Dog Training,,Treasure Island,FL,33706,27.9071204706,-82.7248474048,4.5,21,1,{'ByAppointmentOnly': 'True'},"Pets, Pet Training, Pet Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}"
AssP84KHvx8vFAk-1brkog,Level Cup Coffee & Boba,1525 N Wilmot,Tucson,AZ,85712,32.2411903,-110.8584544,3.5,32,0,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'""}","Food, Coffee & Tea, Bubble Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-18:0'}"
j45LjJpnaRyml9Jg0wEtCA,Liliana's Italian Kitchen,11836 Tesson Ferry Rd,St. Louis,MO,63128,38.5192369406,-90.3624642755,4.5,165,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'Caters': 'True', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BYOB': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'OutdoorSeating': 'False'}","Italian, Pizza, Restaurants, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
oiWz1M2TUfCoXhGQqTl7cQ,Wyoming Antelope Club-Florida Chapter,3700 126th Ave N,Pinellas Park,FL,33762,27.8847635,-82.6849004,4.5,16,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Gun/Rifle Ranges",
O8Tvu3WLJUohr8FmBVckhg,Home Lighting,"520 Lancaster Ave, Ste A",Malvern,PA,19355,40.03613,-75.566521,5.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Lighting Fixtures & Equipment, Home & Garden, Shopping, Lighting Stores","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
QtlD8KcXgj17JWrxCjWncg,Carlisle Imaging Center,"400 Pinellas St, Ste 101",Clearwater,FL,33756,27.9521317,-82.8013489,4.5,8,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Diagnostic Imaging, Diagnostic Services, Health & Medical","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0'}"
WAmcXAO2Q5-qvyj9oT88fw,Tokyo Bleu,602 Rt 130 N,Cinnaminson,NJ,08077,39.9943962,-74.997151,4.0,92,1,"{'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'HasTV': 'True', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'BYOB': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': False}"", 'Corkage': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': True, u'romantic': False, u'classy': None, u'upscale': False}"", 'RestaurantsDelivery': 'True'}","Japanese, Asian Fusion, Seafood, Restaurants, Sushi Bars","{'Monday': '11:0-21:30', 'Tuesday': '11:15-21:30', 'Wednesday': '11:15-21:30', 'Thursday': '11:15-21:30', 'Friday': '11:15-22:15', 'Saturday': '12:0-22:15', 'Sunday': '12:0-21:30'}"
jEvbk72Sf4OcmOB-6jVU4A,Sprouts Farmers Market,3315 Lithia Pinecrest Rd,Valrico,FL,33596,27.8958,-82.243519,3.5,29,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Grocery, Food, Farmers Market, Organic Stores, Health Markets, Specialty Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}"
b5qmjV8-bxvHV1ncwp3LFQ,Hertz Car Sales Clearwater,21154 US Hwy 19 N,Clearwater,FL,33765,27.9645498,-82.7307895,3.0,17,1,{'BusinessAcceptsCreditCards': 'False'},"Automotive, Car Dealers","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '12:0-17:0'}"
nMLZh1mfsg9RpmwtIAlq4A,Krispy Kreme,1525 N Eagle Rd,Meridian,ID,83642,43.6188654,-116.355354,2.5,64,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Food, Donuts, Restaurants, Coffee & Tea","{'Monday': '5:30-22:0', 'Tuesday': '5:30-22:0', 'Wednesday': '5:30-22:0', 'Thursday': '5:30-22:0', 'Friday': '5:30-22:0', 'Saturday': '5:30-22:0', 'Sunday': '5:30-22:0'}"
SO8kTCSO5dP5KyaX1JHDiA,Minute Suites,Terminal A-B Link,Philadelphia,PA,19153,39.8789176098,-75.235748291,4.0,72,1,"{'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'Open24Hours': 'True', 'RestaurantsReservations': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""'none'"", 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'False', 'DogsAllowed': 'True', 'Smoking': ""u'no'"", 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': None, u'lot': None, u'validated': False}""}","Travel Services, Airports, Rest Stops, Airport Lounges, Hotels & Travel, Hotels, Event Planning & Services, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
WIPgTvSPLkukWiyK_cCS1A,Lee Hoffman Roofing,4301 E Tennessee St,Tucson,AZ,85714,32.1664694,-110.9007103,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Roofing","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
tJhtvmJn2HdEMoT7N3_3MQ,Zen Nails & Spa - Springfield,1182 Baltimore Pike,Springfield,PA,19064,39.9143044374,-75.348146555,3.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False'}","Beauty & Spas, Nail Salons","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}"
urTI7xNPmYs0WJDOqmEbXQ,Yardley Pediatric Associates PC,"680 Heacock Rd, Ste 101",Yardley,PA,19067,40.2215746,-74.8699473,4.0,12,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Doctors",
