user_id,business_id,text,date,compliment_count
nWT9Wct4PQQMWWPOCkCasw,SvcWlFeXbSNkENnZfWYgEQ,Does amazing Hot Head extensions!,2015-01-01 21:27:02,0
Cw4SHF7wn7nsJhF_1GIpMQ,4CdXVM7-7ek6sNs11gaVuQ,Standardized MC D,2017-12-02 15:41:25,0
GcdYgbaF75vj7RO6EZhPOQ,WOGb0BiYpLSsySkEE6BSvw,Traffic light at entrance has a No Turn on Red sign. Be careful!,2015-12-27 15:15:26,0
1F5wbSbtUBzxS8IsM7fWsA,iBnj2wBO5-3moZ7corhp-w,Tonight to celebrate fat Tuesday they're giving out complimentary slices of the largest kings cake in Arizona! See you on the patio at 6 pm :),2018-02-13 19:36:11,1
7nq09jiKpW9xw9J9iKUbpg,XvV9B9Y4YfVVehSVkX6Ulg,Cash only! No noodle options - only rice,2019-07-18 15:24:05,0
WIaqPitProhpPLfZ6ZdjlA,L-VNs3YquPGKVsXl2Ze-Yg,"As a east coaster growing up I love the freshness and multitude of options at Peacemaker!  I feel like I'm in New England with the lobsta rolls (what we call them back east, clam rolls and great east coast oysters!!",2015-08-10 00:11:29,0
0myGjNeJqpIGBwOt4doUMA,wVrJOXjRrPKIfZbNnrl3ow,"And after some pizza goodness, try the cookies. Between the cherry chocolate almond and the chocolate seasalt, I couldn't tell which one I like more.",2013-07-17 19:10:49,0
A_BF2dDDUTKGVXrqxO9mag,BAaU9XVWHtSYU16BxdZERw,beerfest!,2011-02-12 23:27:24,0
puhzDzoazF-zP0igNBXIjg,9zlIJ7Q5W4AENjpGgaNSsQ,Wing night!,2014-07-31 02:08:56,0
1ByswKsCK_Ca2THpqfAVRQ,uvw3U7_vP8mXKwTmPg0oLQ,If you're coming in for the oysters call before you do! They're a popular item!,2014-05-18 20:44:15,0
YU30Ivfe-MPbg3gQcSfIpw,yb2vAoH3E-R11yWmnT570w,Get the Horchata! Incredible.,2013-07-06 20:09:50,0
6ObFF8-uKnOAlXuSH4TlyQ,iBnj2wBO5-3moZ7corhp-w,Happy hour menu available in the lobby. Monday-Friday 4-6. Good prices and great food options. The nachos are and mission street tacos are my fave!,2017-04-13 19:40:20,0
Fm03GgYfHUu_pcDHryP3yA,YpjJN3Ii0Hui--U2hnYW9A,Awesome atmosphere and phenomenal barbers! Go  check them out.,2018-01-22 01:28:09,0
jFEYrS6SZz9ucrZjxJsqhg,71auHh4HQ4U-MFdaajahhQ,Health score 97,2014-02-01 02:38:32,0
fiAjw-KufRo3QPawxR6VOg,zHKm_ewctAxLokrGQpZewA,"Best nail salon in this area, in my humble opinion! Everyone is great here, but Rosie is my girl!",2017-02-11 22:15:36,0
cSKLV3CudAbHGW5GOHoRJQ,KcGCtmMca0EjY_wCv_HN4Q,The best,2014-03-19 02:47:34,0
cfHvu-jXR9SQKlVkJdF0cA,kZ1q0K13tFYG_ZJrVvsJHA,Food was super yummy and our server was funny & very knowledgable. Would return!,2016-06-16 06:16:35,0
3L38ANdK969R4QpRVoJqtw,RS1IwGcd4zr4zfol3KJp9A,Best CFA in town!,2012-09-14 17:15:07,0
YX8jDyZY0foZm5RFHurlcw,qgckkToxEcYOTDza3FnebA,Incredible BBQ Chicken Cheesesteaks! Order delivery- lightning fast service!,2013-03-15 01:16:37,0
OCwLhS1CwFYwmzTnKpdkpg,BCPpFA_h3l4F73H7ouLrbQ,Order the burger with the soft cheddar! Cheddar makes it better!,2018-12-30 22:32:51,0
qcf3A5mtPntTmmSfADo6tg,TJ4FstBIoAIu1i4bB_PjAg,"Ok judgy uber driver. I drove from Baton Rouge home today, dropping my car at the mechanic first and my driver stated I should be aware of baggage when getting an uber. Excuse me? I haven't been home in 6 days and your complaining about baggage?",2017-12-27 19:21:14,0
huHPQSQgw4kFakc0Vq7TDA,PUDDBW0MfpSFI2XEMv_g3Q,25 years in business,2015-08-07 21:46:53,0
MFLkEU3uCIMpostqyjGqWw,xNd_x23g7wiGAjmm5HXfPA,"Love the silver city with machaca with eggs over easy  cut it up and pu it on a piece of tortilla ,mmmmm so go",2015-08-30 18:31:32,0
HCCP4cDEOabwOFWEWcSgjg,cyK2JK4N2ctKoBYqqTe2ag,"Consider getting pet insurance to help with bills/expenses. When we got our new dog, it was one of the first things we did.",2014-06-05 18:42:14,0
u_M2AUC19JwQ-Mzz5xKWSg,wVrJOXjRrPKIfZbNnrl3ow,Don't overlook the salad! So yummy!,2015-12-17 05:09:29,0
nzfx0ElyVk7dq4vdTg_ncA,2ptjkvLvDmD3zzEXzM3tsQ,Great tacos all the. Time!,2013-07-14 17:52:12,0
zAMpV0uFt9XpqRDFNLWPrQ,SFEgfop7CqrQ5Dc8xOuayw,Pam in jewelry Fab,2013-10-17 17:28:52,0
b8aCjlTJDA0hoZLMAE-iLg,dsxkmGJyQlQVca8aa03awg,"Opens August 21st, and taking reservations on Resy!",2019-08-18 13:05:57,0
JeB5mKuuFsrigziQ4cy29g,rDg7qsQwE55xxJiU65_N7A,Brunch w/my fabulous gf @laurenlien,2012-09-22 16:42:03,0
hy3hB342TpDrCtTUvu6B-w,hFMud7XDefdWM1d-p1B2dQ,Nice happy hour,2014-10-26 11:20:25,0
BJq8O37yqmAAx0u7b38U5A,hy5GpGXAna-5qrb3zNub6g,Good iced tea,2014-08-10 16:37:03,0
RGO7_81aYXGvgTp8Ta6sXw,nF5QByCz21MY0KLtSoB5KA,"The creamed chip beef is hearty, delicious and generously portioned. The French toast is delicious. The chicken finger wrap is excellent.",2013-10-13 12:23:26,0
CttEj5z4XaxPD4-moJtcgw,yb2vAoH3E-R11yWmnT570w,Burrrritoooo,2010-10-13 03:34:10,0
ylirTjhnPZx__qMy0NFaCA,OrLqnphSlRQlTscTilVIag,Anticuchos and ceviche,2011-05-03 19:53:59,0
y_v2Z7w0cF-8Idtb5BnakQ,y_DL1xHBy4akrtowidfo-w,"Come prepared with a book, magazine or charged phone. Luckily the chairs have the massage feature!",2017-06-06 21:26:59,0
ZW8B1XE6lIxj_OGAroIs_g,MAIfD4kJDCydgoD1l2b_vw,Great red wines and Matt was very welcoming. We ended up taking a Zinfandel.,2016-06-29 00:32:33,0
I-wq3PJNBlaZ8tpi0SdS8A,x0PVHA7c29C_OZhcuTw9tg,Much cleaner than the location in the Chesterfield Valley.,2017-01-30 18:51:48,0
JJk49Bp27Def-IIYIwHSkw,EneM1oBFxncaR1nQCD3gYA,Erin gave me a great blowout. My hair looked pretty and I felt great! Thanks!,2013-11-24 19:45:15,0
jzzfU-RLmj_00HOGi5Ky-w,c-y_ORtoUTFDBXXRVqUehQ,Great place to get a drink and finger food,2016-05-05 02:30:48,1
rhoYpRGBpyVeNngJgIzy3g,pG3BViWKznBrEPlbV9wxPA,Best tip for this place: please go somewhere else you will thank me later,2019-06-07 04:16:07,0
0G-QF457q_0Z_jKqh6xWiA,wVrJOXjRrPKIfZbNnrl3ow,"Can't get a cheaper, better slice in town. That said, I prefer ordering an entire pie to a reheated kinda lukewarm slice.",2013-02-27 03:15:11,0
XuaqlmZdRldcw97I_TtX9w,BAaU9XVWHtSYU16BxdZERw,"If you are 21+, I think the downstairs bar is less crowded",2015-11-28 15:38:30,0
A4YsDUocwpqCjtaMS32R6g,3fOFPhFMwtdtFBSB4om2vQ,Pool classes are crowded,2018-08-22 16:09:59,0
fiAjw-KufRo3QPawxR6VOg,zHKm_ewctAxLokrGQpZewA,Happy Halloween! Design by Rosie,2016-10-22 19:19:19,0
SoW_wiVR03AzjhjOyXT-ew,ZUp2DI8r1ro5iY3ldR6x6w,Turkey sausage egg and cheese time,2012-01-26 16:50:51,0
4OLmjwZlYnnZQb1KJSY8bA,ULReFPrCIDRbGKwP3ZsHwg,So friendly. Left a great lasting impression.,2015-04-02 18:03:09,0
jsaN4TDygu76AGTiB3PpBA,UrSj-PThC681ei_iIAAwMA,http://scathing-food-reviews.com/2013/03/07/millers-ale-house-2250-e-lincoln-hwy-langhorne-pa-19047/,2013-03-07 15:37:57,0
AF2wygvqImI9gbFijr13rw,HddE1bPVuTas6hACmHVcUQ,"Major renovations in progress, lots of new self checkout stations.",2010-02-10 13:29:35,0
53Y2udPBBITyPVAmTVR1RA,J64YOG4FBNTKan3-K1d4kQ,"Just the tip, it's good pizza. On smaller side, expect to be cramped for dinner. Expect it be on the same playing field as Papa of Trenton in the supermarket.",2017-11-09 14:39:05,0
B9iPTih0dmpZn6fRyZnLLg,AMWElAiyJGf5WpikeoLpLA,Best thing to get are the chocolate peanut butter pretzels.,2012-11-10 22:25:36,0
Amc7J0F3KeAKzOOQrlpqog,2ptjkvLvDmD3zzEXzM3tsQ,That was suppose to say NOT suggest.,2012-04-15 00:23:28,0
fEtWwhNKSoTqIWTSEwGIvg,Q6dqCcvBDeRYmz5MV3AqDA,Free Rita water ice today,2016-03-21 00:04:28,0
jm6jPLVMS5Kl0fruoshPaA,BuQGsltd3B4L_HRCP2jpTQ,Excellent little restaurant and bar in the garden district.,2016-01-10 14:48:41,0
NJOxhEyDhFQGBeCN-UrjAw,wVrJOXjRrPKIfZbNnrl3ow,The Spinach-Feta Rolls are always FRESH and amazing! They are only $3 or 2/$5!!!,2018-07-11 17:46:14,0
jFEYrS6SZz9ucrZjxJsqhg,71auHh4HQ4U-MFdaajahhQ,Can't wait,2011-03-20 01:26:14,0
Gb9Y_f1xslY1mDvvHBXaLg,hFMud7XDefdWM1d-p1B2dQ,"The rice and beans here are not very good, save your side for something more worth while.",2015-07-02 05:48:26,0
JfoCocX8c06AnkvWgSzpsQ,-a7VXX0-V9LgWMFrq90iNA,"If you want to know what gasoline prices will be in 2 to 4 weeks in the South Jersey area just tune in to CNBC or Bloomberg TV and look for the RBOB or NYMEX Gas index. Add 40 cents for taxes, delivery and profit. For example, in May 2016 the RBOB index was 162 so it will be hard to find gas at $1.99",2015-08-11 21:03:03,0
HzeVbLwHoWdNGA1IYWJ-nw,rDg7qsQwE55xxJiU65_N7A,Short ribs are excellent.,2013-04-03 01:04:35,0
owklqVl1fEq5wLoiaMpzCA,jeiV-bDLPmo0AhBZGF8v4w,Always be sure to print a coupon!,2014-09-05 16:12:46,0
VzIbU3RnpAy84dJmZvF0YA,hy5GpGXAna-5qrb3zNub6g,Would not recommend if u have a party of more then 5. Mt laurel will not allow u to have tables pushed together. Celebrating a friends achievements. Really come on,2013-03-16 20:27:30,0
vRVyOzmEKGOxMFkJI_-XKA,rDg7qsQwE55xxJiU65_N7A,Happy hour til six! Come on by.,2012-01-23 23:10:41,0
M7XPWbierjOgpEIA7zNpYw,_l2qMhWrwrYp-HoiBkfi-Q,Very good food and service.,2017-10-19 13:53:36,0
N1sp9wXLotuufQuRANhPGw,yb2vAoH3E-R11yWmnT570w,"Try the watermelon water, refreshing and hit the right spot in the hot Tampa weather",2013-05-26 00:11:27,0
Y_e5-OIt1X-OkRNJdTAJhA,gx-Pfb9bqt8_llJ33-tiXg,Taking our puppy in to be spayed.,2013-01-16 12:58:01,0
FlxdOqn4GZ47IGFDmLu49w,O888TgG49aEsY7DsgZrckg,Wings Yumm,2011-09-07 18:22:43,0
s6QghJT6IHNxV5MX8a66tw,PUDDBW0MfpSFI2XEMv_g3Q,"Custards all gluten-free: original, light, and low-carb.",2010-08-07 20:11:32,0
8M4_nA8e9VacrirvCwrl8Q,9-1C7wFYA53uxXXYTYCbKw,Peets  coffee! Rounds Bakery bagels.,2016-01-24 22:19:36,0
jFEYrS6SZz9ucrZjxJsqhg,71auHh4HQ4U-MFdaajahhQ,Just too windy for patio,2011-04-06 18:53:08,0
d4kYl-9EXv-Gks5Vr-95yg,jeiV-bDLPmo0AhBZGF8v4w,24 hour Mexican food. What else do I need to say?,2014-05-04 07:20:27,0
3Iljqgx4LJXO_mCAPhqLNw,rJSLcfePsO1pdNMnauXg8A,Go during lunch! 3 rolls and a soup or salad for $11,2015-06-23 04:42:56,0
xoh7wpyeiv5Elkr2yxGQBA,RQHkvWdx3VjyFCgQ8vO2QQ,Garlic knots were yummy!,2011-10-16 02:06:33,0
g0_x4kVvJAYuk96oCcbOmw,kZ1q0K13tFYG_ZJrVvsJHA,$2 lamb chops rule. Get the cucumber gin martini w bluecoat!,2010-09-15 20:54:07,0
TK_bfkEq72MWMuOxd7eCtA,4PMuNCj_Ak6IenkKB-N9yw,Best cupcakes in Pinellas!,2013-08-16 22:53:36,1
98C6hdkvSUTsAIQfzRtqKQ,Jn_F3hYqknRTepCg6om04Q,Packed at lunch so arrive later or earlier if you want to dine in,2019-07-30 17:04:56,0
AaJ9d4OrFmgc4S_U2QiSZg,GnnmLwUnUDbIfIQUghOvQg,"I seem to be replacing a lot of SIM cards in my smartphone to fix ""unspecified technical problems"".",2014-08-25 16:30:12,0
lAW03ccfMEuRZiDqvVgc0w,663Fg3O889CwlYEBCIwCkQ,"Download Hoopla for FREE streaming of music, videos, and audiobooks with your library card!!!",2019-02-14 00:51:00,0
pEEHP0KturQQKBEP9BFYyA,9KZc55zXYP1hU_BVZ-Ad4Q,"Stay away, complete thief's!",2018-12-05 00:51:18,0
KwRH-AC-R077WT4pfkiYLw,Ux4a4nH0Tq1CFvPr7rC05Q,"Don't be fooled when they tell you about the ""VIP Program"" - it's a sales ploy to get you to trade in your car. VIP= Very Important Paycheck for sales reps",2015-09-20 01:34:24,0
8HIlFzyng1-6tSQlq6BADQ,O4wZuA6Im9gQxxddCZ3kkQ,Great food with great price and amount; will definitely come back often.,2015-06-04 02:54:23,0
mIUVp_l5C6-vt6plmptXnQ,Jno4HLrVJ08zkMIGqkaU8A,"Whatever you're getting, don't forget the curly fries! The Greek salad is also the best u can find on Temple campus.",2012-02-21 21:25:22,0
jEcSGHkE31zEGt7p_8Mbkw,B_nllxux4qLBMzVHG_pq9w,Hands on activities located throughout museum,2014-07-04 18:58:22,0
hLxIRMn_UtDGVG_8Z9qkEQ,lYQKK4KG7z4jMqMBVVfTNg,"Only two high chairs in the whole place, both were in use. Had to go somewhere else.",2015-03-01 23:16:03,0
UUlsjgTZVzzTwBL0fqWK9Q,8awz5GSXpwf3MIxztHmoGg,Don't try an order a breakfast sandwich in the morning.  They are miserable.  Asked for whole wheat.  Got.  White.  Ask for toasted. Not toasted.  This wasn't the first time but will be the last time I get breakfast there.,2013-06-07 12:43:28,0
xdkx63imwc15NgBBtI2bnQ,dL0GYNilzv_esQ6GD5Vcqw,Great stop for everything you need,2013-10-19 17:18:39,0
ReomZd6vQUU08tJZiQdccg,Zr3CwG-1zbXlktQoHjgIOQ,Head here for great beer and 25 cent ski ball,2015-11-29 20:45:07,0
B4ODvlfZfD13TaInNYPVJQ,kZ1q0K13tFYG_ZJrVvsJHA,"Amazing food, excellent service, great happy hour specials. Will definitely be back",2017-08-05 21:03:29,0
iPkdNziqnhNukjnmsrSzmg,i943AcReAf5-1OjVOZdPSg,"Super casual Thai restaurant located in a strip mall on Lemay Ferry next to McArthur's Bakery in  Mehlville.  Very good egg rolls, pad Thai, yellow curry, and pineapple curry.  Large portions.",2015-03-20 21:02:30,0
5tvH5oWGe6QjZkjR9NEqkg,a7RobRBScR0SVQVMKwkJmw,Cars in the drive thru lane run along the side of the parking lot;be careful of those blocking lanes,2017-12-23 15:34:01,0
G-l9ihg3sRAiGTuZLDmJTQ,c-y_ORtoUTFDBXXRVqUehQ,Happy Hour M-F 4pm-close; Sat-Sun 10am-close,2015-10-11 20:30:32,0
uSLc9pJ_qqQT3mjrYXb6fw,5RvGRnsQGVqh0FM6ij3GiA,Short drive thru line with pleasant sat add and always dependable coffee.,2015-12-03 01:37:47,0
pHvm1YF11sZReLmsXlviiw,aYX4LNXDU3rlvpXgpa5QWA,I've been there twice for breakfast friendly service each time and good food,2016-10-12 21:57:51,0
I30Q5xP79wRuEWJyfiiarw,kZ1q0K13tFYG_ZJrVvsJHA,Great happy hour!,2013-05-06 21:30:34,0
7NHf3QgyGlZ_9pwdWLFdhA,syZwSaIJ-Hh6mQAu9JRVnQ,Look for seasonal items. Get you pick two,2019-12-05 21:28:17,0
zYFGMy1_thjMnvQLX6JNBw,vjtGJJuu2wQOpT3g1d2Y1w,Strawberries and small watermelons are good.,2014-05-02 20:08:13,0
Fa2-VD8cqcn98vqciVn3Gw,2N8aVo6j0PyL5Qj-qL9upQ,nitro cold brew!!!!!,2017-11-20 16:21:00,0
YttDgOC9AlM4HcAlDsbB2A,PHBKsp1j4SVJuS_fQtiUig,My inner fattie approves. Fried chicken and vanilla malted.....yummm.,2012-09-09 00:10:27,0
pV-zk27LoaY3sQiSr9kImg,xNd_x23g7wiGAjmm5HXfPA,Enjoy,2014-04-27 01:47:29,0
xxnr6Pbt17PfN-hy9z-yYg,yb2vAoH3E-R11yWmnT570w,The pollo verde is awesome.   This will satisfy this Texan's need for Mexican food!,2013-01-05 20:19:14,0
y_v2Z7w0cF-8Idtb5BnakQ,EwWcloIMj8zflH5Dc16-nw,Sit at the bar and enjoy some amazing tradition sashimi or nigiri! Not for those of you who are all about the crazy loaded Americanized-sushi rolls.,2016-09-17 14:45:32,0
ehgLycOK6qKj-CT9B36_oQ,yGvaIruh-JIm8FFZLCWoYg,Loved the spareribs,2011-11-22 01:53:48,0
G7k-olyu7OqVb8-mzxs1Vg,bwgK5d9oT2sUcvyBOsTREQ,Check to see if cendol is available,2018-04-28 22:54:04,0
3FNCakIRyM0zjLTdsJNsNQ,UrSj-PThC681ei_iIAAwMA,"They do justice to chicken tenders, called Zingers, here. Juicy and not fried to death.",2017-05-27 20:26:37,0
hmUTJKOaB0vI19IRNxELjg,wtVJXrChHTjcaisSpzGCVw,"This is a family Italian steak house. Check out their ""secret menu"" as you can sample steak, scallops, salad, sides and dessert!! Their wine, cocktails, and service are all amazing. Reservations recommended otherwise seating is not likely.",2019-11-16 00:44:22,0
mkG7hD4ND6grmUUnhA1AjA,pXxYdmtrWY_gl7ezGFyM_g,2-4-1 Margaritas till 7!,2013-03-26 21:48:33,0
6BZMGaiBMQSZ639VfjbVaA,icGg8xgDJVufg-xptMrDGw,Blanca is the best! Request her! Promote her!!,2016-12-13 06:52:21,0
vm0r8ot9ym-EGOOpMt7RBA,rrz3ooqpZO8dcArFPIZE9Q,"Cash only! Come prepared. And park down the street and walk. As far as ordering goes, don't fret, just pick! It's all good.",2015-05-17 22:48:01,0
qOAYy-WGn54j7LyiqKU-OQ,Mbw4k4aj1ce5Gy0c51LLAw,Subbing Sue's Zumba Class!,2012-03-23 14:22:17,0
mwRsN7CMMkygHEJ5xj8nmQ,KOOutUHYJWJKsC71JKHV5Q,"Not sure where Jayme ate...our servings were small (hubby's $15 steak fit on a salad plate with room for the bowl of green beans), lots of entrees at $12.99 and up, and their card machine went down and they said they could run our card manually, but would prefer not to. Long wait for so so food. Obviously not ready to be open. Train your staff, get your electronics up and running, then open your doors.",2014-07-26 01:16:05,0
GSAI2KsMK6qu0Eh624ze0A,xNd_x23g7wiGAjmm5HXfPA,New Mexico heaven,2011-11-09 20:27:33,0
YZte-k61Nzem1SUuLWraJQ,Jn_F3hYqknRTepCg6om04Q,You raised your prices again????,2011-12-02 19:04:45,0
NIsXHHOhE6iBbztneDDY1w,L-VNs3YquPGKVsXl2Ze-Yg,Complementary valet!!,2018-04-30 02:27:40,0
h3KpLypa9SZEw2ydFNC19Q,wVrJOXjRrPKIfZbNnrl3ow,I've come to preach the gospel of the cauliflower roll.,2014-09-07 01:44:36,0
A63_KzXz0nEKz_d_YaFvyA,hy5GpGXAna-5qrb3zNub6g,Get the guacamole live. Very tasty appetizer.,2012-09-16 00:11:06,0
SoW_wiVR03AzjhjOyXT-ew,ZUp2DI8r1ro5iY3ldR6x6w,Breakfast yum yum,2011-12-06 18:04:34,0
wTiQDpw5W6LcOt8J3DKeuQ,PezAzNrbeJjY-7Ph8Cq7Mg,Go-to for brows threading. Always squeeze the walk-ins in!,2017-11-07 18:35:32,0
Nxr5C4m0edwetAeRUacP6A,l3wMnen794GzMvQc87A-NQ,thus is now called dunedin downtown market,2019-02-09 17:52:37,0
1viszljzsa8W7VnYPuWosw,29AOC-pq7W2LcGBNeW5eJg,They have 20+ beers on tap. They give you small tastes so you can choose the best.,2017-12-28 15:48:19,0
xkT49MB-0ssh8laBVH05AQ,1fGaY2WlGv2l4as6UkMFrg,Do it right and get a manhatten,2012-02-24 18:46:39,0
asFJcKE-UAzgmzOT3QG--Q,I1OxClAOgTM2vPTSVaP7sA,The Channelside Hooters is closing in 60 days.,2018-11-18 01:01:32,0
iAgQzZxOVQHNgYVd7daifg,iBnj2wBO5-3moZ7corhp-w,Three words: Bloody marry bar!,2013-11-01 22:48:42,0
7uHfPgiMyD7FDDES8_HLlQ,bq0n3CQy1CkE_WUe76zQvg,No bone chicken in black bean sauce -YUM!!!!,2012-03-26 03:58:47,0
mWamaq-Awy6tf7U4bCtT1A,kqBLD5rueekc26t2HLI4AQ,For my vegetarians out there: the vegetable Penang curry dinner is delish,2010-07-10 02:29:07,0
xyad5PXaHTdKrdNClXbMqQ,rJSLcfePsO1pdNMnauXg8A,Delivery through GrubHub is quick. Great food at an affordable price. The delivery person was polite and delivered well in advance of quoted time.,2015-01-11 03:22:47,0
rlEApmZAbUkn2JXkd6Bmvw,xNd_x23g7wiGAjmm5HXfPA,Best green chili ever,2012-09-19 19:27:27,0
Zg10ehYc6KzogXGZlHoWHw,g6KcrAVhwHqDho_g1qWpPA,"The food is very fresh, quick service, good pricing and never disappointed.",2017-01-06 23:43:20,0
JOe3hGqXl9_fRC2rjyHWrA,x_b2wweMFSJ3i6SoNtbtDQ,Highly reccommend the Crispy honey chicken and Chang's spicy chicken with Brown rice. The Lettuce wraps adds a nice twist.,2012-10-03 21:32:38,0
DayTBAsYBAlLX1Pjqo9yvQ,r7Qy5_hyaubznXyzDCR27w,Tiny splash park!,2014-07-12 22:58:47,0
bQq_MDhKtTCh9xZsttBV8A,8wjRidyw7pqepAf5MncA-g,"They only make so much ramen soup broth for the day.  Once they run out. Then it's ""No soup for you"" !!",2018-02-03 20:42:40,0
_wRTBeEpjXvH6oSl2dMhLA,iAgQt60HhKcLcoKEuN5EuA,BYOB!,2014-12-09 00:58:59,0
QaBNIUwzgN4v_5wjmlJOCg,iBnj2wBO5-3moZ7corhp-w,"Bloody Mary w/ horseradish, roasted garlic, balsamic reduction, goat cheese, & pickles.  Mmmmmm",2010-10-17 19:31:56,0
Zp1o52IRl92dunmsfiT96g,aDnMMEmY7gm_oPIlweKHTQ,Best fried mozzarella ever!,2014-08-13 21:44:03,0
xWmYN57XXZbg0LOK8WbbFQ,RICHQzCR4Gv_2l3maFYcOw,Thanks Troy super service,2019-04-20 21:00:04,0
htsnJpyf0SVeDb2glUIrfQ,eqO_xPuiIHfI3pdjxkm6fQ,"Service was very good 
My pedicurist Laura was very professional but no chitchat or smiles.
Beautiful paint job but not too much attention to soles, heels etc. 
I guess if you have a problem area you have to ask for it. 
Otherwise nice, bright and clean.
Offered shoulder massage
Will be back!",2013-08-24 14:15:37,0
tOQdMmn0WfJ_xhjYOWnebw,2ptjkvLvDmD3zzEXzM3tsQ,Make sure you bring your ear plugs it's loud in here,2018-06-09 23:52:34,0
vOCJOLzVVDusRrU4j3LSHQ,kZ1q0K13tFYG_ZJrVvsJHA,Happy hour 7 days a week!,2013-08-24 23:29:55,0
mY_eMd6HhtqHlxPMcs4qAw,8awz5GSXpwf3MIxztHmoGg,Come here during city sips. (Period),2015-06-24 23:12:35,0
DmneDtySqrp6NaXvDbRwQA,P4FbQGEWTp73MXjG1N-e_g,Understaffed when they open so it might be a wait if you get there early. Inside isn't totally clean but it's okay.,2015-10-10 16:27:52,0
WMRps9EKpufdME9nA67cRA,5wnvu1OyG5UzqYHZU2O5Ew,"They're located in a tanning salon called ""Great Tans"".",2014-05-17 22:06:21,0
RslibXJDcpagv4Z54BOTnQ,jeiV-bDLPmo0AhBZGF8v4w,Breakfast burrito 24 hours a day!  YUM!!,2015-04-11 19:35:12,0
F4XFHuvysYm2NsJNPn8dhg,bwgK5d9oT2sUcvyBOsTREQ,"Cash only for now so hit the ATM and get your happy belly on, because your stomach will thanks you! Plus it BYOB!",2017-05-31 22:16:25,0
xmIijOgcJ0v6G7L-kRlCjQ,W3B346yh3v7r0DkJWV1Wcg,Great flavor!,2012-07-11 18:13:49,0
Ttn1RtATzZBtWsx6MoPGqQ,zXgksmhdzgL4Xx5FylbP3w,"Alas, the cask has kicked! Still great stuff on tap!",2018-05-22 23:47:50,0
dEvFqqQImRAaE1dT5wYMJg,4-n3SRrCUaoB6y_uCChK2A,How much $ ?,2016-09-11 14:32:10,0
d6XHCxO6cjRdDG3LnfbanQ,yb2vAoH3E-R11yWmnT570w,Very good tacos,2012-10-22 04:22:57,0
_hPjqzQDiyw1-4U_IAETpg,1fGaY2WlGv2l4as6UkMFrg,"Probably the best whiskey drink made in the city. The ""Old Fashion "" that and the dancers.",2015-12-05 03:28:28,0
_K0tewx4keFWR8arVu1M_w,xNd_x23g7wiGAjmm5HXfPA,If your going for lunch get there early.  They are busy for a reason.,2013-05-16 19:46:19,0
zzNxFZC-fq2gX1U1fDGGnA,xNd_x23g7wiGAjmm5HXfPA,"I can't believe all these ""glowing"" reviews; obviously no one writing here has HAD actual New Mexican cuisine!",2012-04-08 05:47:03,0
5SX7tZZoOWrRqjTzdk-riw,yb2vAoH3E-R11yWmnT570w,"Good cheap Mexican, but not as good as it could have been.",2012-12-11 23:51:16,0
Y8uEQnccKOpgdYOE3ls1ug,nF5QByCz21MY0KLtSoB5KA,"Great food, fresh and delicious!",2016-12-26 13:47:10,0
w_L_pYt3830sy_zWJwjORQ,YiacEsqs00x-Gsa4t9_DDA,Natural and bold at the same time. I highly recommend her for any make up job,2012-02-23 00:54:51,0
QVjDzxu6OJnQhtbTBxVCow,UTKQts2a2ctTX7E37qsMpg,"Anytime fitness, is a small easy to go give your 30minutes of sweat or more, then go get out and enjoy your day. No hassles! Sometimes you have to wait for you fav equipment during peak hours. Good and easy to use, and won't break your pocketbook.",2012-10-27 16:56:31,0
upUEKIxErRnO8VPNfj-zNg,rJSLcfePsO1pdNMnauXg8A,So awesome it's almost not even fair to other sushi restaurants in the area. And cheap!!,2011-05-06 23:50:56,0
9pDnemtMdm5WXKZXTEU3Yw,TOLkyYvbMJMzMYp0fXkdaA,Nice environment.,2013-09-21 00:30:44,0
o_omRoAfmXQmN-6wDUVtvg,xNd_x23g7wiGAjmm5HXfPA,Full menu served all day! Dog friendly patio.,2016-05-22 22:22:17,0
t3yOpTibhuvd-Lt7FMvqKg,aaejo7h9TLZCB1nnn9qaOw,Get here early for labs or make appt.,2014-05-01 11:39:38,0
O1_mLC0sVAS2RqsfPZTiXg,pvnv9XvTXwYBpfScd29rrQ,Get $30 to spend on food at Red Sky for just $15!!!  Double your money!!,2011-07-29 14:06:41,0
fAJ4v8WKt7DYkC2dskayvQ,bjft5Kd54h16JtuoFoPdhQ,Free wi fi here. So if you need to browse the web during your 2 minute stay you're covered,2017-04-08 18:54:15,1
GKnjxpJ8YUtmDKp11nOYag,UnqMg3e3qgCvEYW0E4RUYQ,Saturday night we been sitting here an hour and 10 minutes we still have no food not sure how to write this restaurant accepts to say slow,2013-02-17 00:44:54,0
A4YsDUocwpqCjtaMS32R6g,3fOFPhFMwtdtFBSB4om2vQ,They have a kids club for those with young children.,2016-09-22 03:04:41,0
WFXqCsd97UsXcE8K_uQ4_Q,Mbw4k4aj1ce5Gy0c51LLAw,the only one with working ac. health code violation for the rest!!!!,2012-07-16 01:11:29,0
yxrDIW0b823PhQTZ0Q1KcA,8-j10_I745ITrczbkfD-Pw,Malai kofta had only 3 vegetable balls. Really?,2016-10-21 23:37:37,0
CfX4sTIFFNaRchNswqhVfg,wVrJOXjRrPKIfZbNnrl3ow,This weeks spicy kale is the thing.,2014-01-15 22:22:32,0
