business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
2gKRc1wWhewqEmPbcj6-3Q,Oro Valley Audiology,2542 E Vistoso Commerce Loop Rd,Tucson,AZ,85755,32.4447958,-110.9351793,3.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Health & Medical, Doctors, Audiologist, Hearing Aid Providers","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0'}"
brb2LwSc0LO9VJe4MABDNg,Salon 805,1013 State St,Santa Barbara,CA,93101,34.4215984,-119.702545,3.0,20,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Removal, Beauty & Spas, Waxing, Nail Salons","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-18:0'}"
b6w7HRTDz-esdEt_Lse-yA,Precision Diamonds,4145 S Virginia St,Reno,NV,89502,39.4856456005,-119.7938902331,4.5,55,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Jewelry Repair, Watches, Shopping, Local Services, Gold Buyers, Jewelry","{'Monday': '11:0-17:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}"
2g5HhEw58xW4mFjk6wvcjg,Bicycle Michael's,622 Frenchmen St,New Orleans,LA,70116,29.964075,-90.0578849,4.0,83,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","Outdoor Gear, Bikes, Bike Rentals, Local Services, Bike Repair/Maintenance, Shopping, Active Life, Sporting Goods","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-15:0'}"
Hj2gXrEcIAhRMu6NlbIC5w,The Joint Chiropractic,"782 Old Hickory Blvd, Ste 111",Brentwood,TN,37027,36.042497,-86.779933,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'False', 'WiFi': ""u'no'""}","Chiropractors, Doctors, Health & Medical, Rehabilitation Center","{'Monday': '0:0-0:0', 'Tuesday': '14:45-19:0', 'Wednesday': '14:45-19:0', 'Thursday': '14:45-19:0', 'Friday': '14:45-19:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
HAdHVFYEtcTMWKFPrAakAQ,Two Guys and One Truck,,Edgewater Park,NJ,08010,40.0524453,-74.8969215,1.0,6,1,,"Home Services, Packing Supplies, Shopping, Movers",
XeDoDjvzfGAE3PUgqhcbZQ,Momiji Sushi & Grill,522 S 5th St,Philadelphia,PA,19147,39.9422549,-75.1507654,4.0,40,0,"{'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Restaurants, Sushi Bars","{'Monday': '18:0-22:0', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:30'}"
R_xrYUiT-J9_7acOivyzLQ,F & S Auto Services & Collision,221 Horsham Rd,Horsham,PA,19044,40.1770791,-75.1272456,5.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Tires, Oil Change Stations, Automotive, Body Shops, Transmission Repair, Towing, Auto Repair","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-13:0'}"
IeRQVYYIKnOVIilyZVfjmg,Wingstop,8222 N Lindbergh Blvd,Florissant,MO,63031,38.790406,-90.343838,2.0,38,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Chicken Wings","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
E1KNjz4cqe0YtYSU21q7cA,Serrano's Mexican Restaurant & Cantina,"Summit Sierra Mall, 13963 S Virginia St, Ste 904",Reno,NV,89511,39.4093665,-119.7505317,2.0,30,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HappyHour': 'True'}","Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
MPkF262tEuAYhiCWjWld_g,Barry Bush Home Improvements,237 S Melville St,Philadelphia,PA,19139,39.9537438,-75.2128198,5.0,45,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Drywall Installation & Repair, Pressure Washers, Painters, Home Services, Decks & Railing","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
aSPilRz_tXGpAYTDNPZR3w,Firestone Complete Auto Care,13701 N Dale Mabry Hwy,Tampa,FL,33618,28.0716,-82.50654,2.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Auto Parts & Supplies, Auto Repair, Automotive, Tires, Oil Change Stations","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-17:0'}"
tduWjU0yehhy1IWMBdfGBA,Kingsway Custom Cleaners,684 W Cuthbert Blvd,Haddon Township,NJ,08108,39.900946,-75.063266,3.5,6,1,"{'BikeParking': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Local Services, Dry Cleaning & Laundry, Laundry Services",
uaGsQWKKPhvPW2dnN2fcAw,Romano Restaurant & Bar,906 Robertson St W,Brandon,FL,33511,27.9364886315,-82.2967212983,4.0,141,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'yes_free'"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True'}","Greek, Restaurants, Mediterranean, Italian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
RPyGe6IscKzcJDt7iF86lw,Argyll Foods,9844 63 Avenue NW,Edmonton,AB,T6E 0G6,53.500258,-113.4849503,4.5,17,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Food, Convenience Stores, Specialty Food, Ethnic Food, Imported Food","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-17:0'}"
Dr2doMUrV87DKwvDAdCL1w,Rally's,10334 Page Avenue,St. Louis,MO,63132,38.6910697,-90.3882907,2.0,21,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'BikeParking': 'True', 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Burgers","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-4:0', 'Saturday': '10:0-4:0', 'Sunday': '10:0-2:0'}"
OU3wbKOPQRYC1j1N6ZWMcA,Harbor Freight Tools,"4610 Chippewa St, A",Saint Louis,MO,63116,38.589988,-90.270932,3.5,10,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Hardware Stores, Home & Garden","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '9:0-18:0'}"
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",Tampa,FL,33607,27.9803985924,-82.5377866183,4.5,39,1,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'HappyHour': 'False', 'BikeParking': 'False', 'CoatCheck': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}""}","Irish Pub, Bars, Restaurants, Irish, Nightlife","{'Monday': '5:0-21:30', 'Tuesday': '5:0-21:30', 'Wednesday': '5:0-21:30', 'Thursday': '5:0-21:30', 'Friday': '5:0-21:30', 'Saturday': '5:0-21:30', 'Sunday': '5:0-21:30'}"
6bcStapJl4C8nqK7-KTlEQ,CVS Pharmacy,835 Old York Rd,Jenkintown,PA,19046,40.1059,-75.1236,2.0,16,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Pharmacy, Food, Convenience Stores, Drugstores, Shopping, Photography Stores & Services, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
qPgDtPT5jucOzNw82U5uKQ,Gravity Drain Services,1864 Cottonwood Dr,Imperial,MO,63052,38.4028148273,-90.3977575153,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Hydro-jetting, Local Services, Home Services, Plumbing, Gutter Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
5BzDew_PVYnppjRFJXGF7g,Scarlett Alley,239 Race St,Philadelphia,PA,19106,39.95417,-75.144381,4.0,14,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Shopping, Flowers & Gifts, Accessories, Fashion, Women's Clothing, Gift Shops, Bridal","{'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-16:0'}"
TvyaZIcbjAgO-r8m3oz8sA,Scotty's Lakehouse,10158 Brooks School Rd,Fishers,IN,46038,39.9354926,-85.9475531,3.5,40,0,"{'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (Traditional), Burgers, Nightlife, Restaurants, Bars","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-22:0'}"
ep_CRM3EQALDlEWURWc4rg,Kaplan's New Model Bakery,901 N 3rd St,Philadelphia,PA,19123,39.9649893,-75.1422257,4.0,52,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Bagels, Desserts, Breakfast & Brunch, Bakeries, Restaurants, Food, Juice Bars & Smoothies","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-12:0'}"
OLv_9dEcUGLq6AasZuloQw,Frankie's South Philadelphia Cheesesteak,2574 N Campbell Ave,Tucson,AZ,85719,32.2537789,-110.9436316,4.5,421,0,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True'}","American (Traditional), Sandwiches, Cheesesteaks, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-17:0'}"
H6RwGkLeGQMIHqdBF6fMVA,The Appliance Repair Guy,,Reno,NV,89501,39.5254004,-119.8135266,5.0,145,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Local Services, Appliances & Repair","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
pbsxTKD_Yn1RIvjneNVfrQ,Toojay's,401 E Jackson St,Tampa,FL,33602,27.947307,-82.456152,3.0,17,0,"{'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'DriveThru': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Caterers, Restaurants, Breakfast & Brunch, Salad, Sandwiches, Event Planning & Services, Burgers, Coffee & Tea, Food, American (Traditional), Desserts, Delis","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0'}"
95P1mG-AyDA7rjOmttL84w,Setsun,105 S 11th St,Nashville,TN,37206,36.1772003,-86.7497832,4.5,31,0,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Pop-Up Restaurants, Wine Bars, Bars, Nightlife","{'Monday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:30'}"
wPptgPivAE2FxlYTfPIr_g,Simons Auto Repair,1801 W Hwy 50,O'Fallon,IL,62269,38.5918639,-89.9614608,3.0,5,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Auto Repair, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
BFDQyF0mVD9in6ZKMd7aMg,Speedway,1975 Murfreesboro Pike,Nashville,TN,37217,36.094507,-86.653813,2.5,6,1,{'BusinessAcceptsCreditCards': 'True'},"Gas Stations, Coffee & Tea, Convenience Stores, Food, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0N2D4HtF2gLJvWxjIfiZDg,La Chinita Poblana,927 E Westfield Blvd,Indianapolis,IN,46220,39.870423,-86.1419,4.5,242,0,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True'}","Mexican, Asian Fusion, Pet Adoption, Restaurants, Chinese, Pets, American (New)","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
-vXGKRBI9qOtNLoptRyaHQ,Friendly's,9103 Town Center Blvd,Voorhees Township,NJ,08043,39.8519923478,-74.9992798379,2.0,53,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True'}","Desserts, Breakfast & Brunch, Food, Restaurants, Burgers, Ice Cream & Frozen Yogurt, American (Traditional)","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}"
kXBMYjUPfjLMs9cOV94SwA,Gulfport Public Library,5501 28th Ave S,Gulfport,FL,33707,27.7425982224,-82.7078713442,3.5,7,1,"{'WiFi': ""u'free'""}","Public Services & Government, Libraries","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-16:0'}"
i-oLuNSIe1CWRmdG3SsIcA,Lane-Glo Bowl,8631 Old County Road 54,New Port Richey,FL,34653,28.218435,-82.6718032,3.0,20,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Active Life, Bowling",
